node1,node2,jaccard_coef,adar_index,shortest_path,follows_back,page_rank_n1,page_rank_n2,katz_n1,katz_n2,hubs_n1,hubs_n2,authorities_n1,authorities_n2,num_followers_node1,num_followers_node2,num_followees_node1,num_followees_node2,inter_followers,inter_followees,cos_sim,link
129,405,0.19375,17.39191102396827,2,1,0.0037634147203152815,0.002297972559704311,0.04664243689236298,0.04039004251899075,0.005906801966478701,0.005641799791073954,0.005385070426598993,0.003911822094440535,69,45,78,60,15,15,0.367,0.0
935,121,0.005681818181818182,0.8725028695491559,3,0,0.0003684828660633976,0.004515963967586142,0.02850684231033954,0.050575094943784246,3.6705258136473035e-05,0.009537415576757288,5.853478692313816e-05,0.006294502271064711,4,79,2,123,1,1,0.291,0.0
111,425,0.0,0.0,-1,0,0.0004054478140997262,0.0007457775597355943,0.02887693715167447,0.030654076231701174,0.0,0.0007765285150366201,0.00021654202390342748,0.000704874624452937,3,11,0,20,0,0,0.432,0.0
277,506,0.0,0.0,3,0,0.0005439628040305736,0.0020236650256441405,0.029931223956534213,0.03527648536952017,0.0004905069245002493,0.002231747949535445,0.000435167472795327,0.0017005463986734808,7,34,9,34,0,0,0.245,0.0
434,282,0.20765027322404372,21.90052882114594,2,1,0.004286632298780522,0.0024435750148153216,0.05167502468252404,0.04127771360924548,0.007309562616831676,0.005943810519344177,0.0067263975851707845,0.004166848314187289,86,47,86,76,11,28,0.427,0.0
7,823,0.15789473684210525,6.446638360559955,2,0,0.0014866777217510576,0.0007991277053732242,0.03409285934482332,0.03045965786634323,0.0015264383918374516,0.00023897687379884728,0.0010914973508382134,0.00023607483765811083,28,10,41,10,3,4,0.746,0.0
502,505,0.0,0.0,2,0,0.0006616077298515656,0.0005476817321795324,0.029913321275539206,0.029386758529821266,0.0002397039923953621,0.0,0.00020953124750653417,0.0002431858745872576,12,9,11,0,4,0,0.916,0.0
431,43,0.0,0.0,3,0,0.0009892548349300294,0.0006595347727753536,0.031735416499650206,0.02968588089286238,0.0005947205889377313,0.00015216274571605213,0.0012982194647329606,0.00015688370339563795,14,4,7,3,0,0,0.24,0.0
462,891,0.0,0.0,-1,0,0.0007058310536417953,0.00019951718342611836,0.031445728760695596,0.027889223556596947,0.001005897160610131,9.474292315636724e-05,0.0013610740754489712,0.0,12,0,7,0,0,0,0.545,0.0
624,559,0.0,0.0,-1,0,0.0004326420863582813,0.0003874075638900627,0.029536250135304008,0.02912614045706518,0.0,0.0005593495248325648,0.0005061487940354681,0.00048441028283603444,6,3,0,4,0,0,0.502,0.0
440,434,0.0949367088607595,9.286111669976936,2,0,0.0019438247844268588,0.004286632298780522,0.03668997168949532,0.05167502468252404,0.00157821568031622,0.007309562616831676,0.001772849981108841,0.0067263975851707845,36,86,27,86,12,6,0.347,0.0
14,394,0.10294117647058823,4.618419834590381,2,1,0.0017128501456555889,0.0010347690625974561,0.035578674566856275,0.032127267905940775,0.00236084484492137,0.00041679691067138,0.0016063028748489621,0.0007823351115416853,35,19,44,12,4,3,0.55,0.0
82,99,0.03763440860215054,4.128750132655053,2,0,0.0032850248707648948,0.0009853314984224675,0.04526800945112026,0.03211953638912405,0.009261346974283345,0.0007998150941382378,0.005137999095113888,0.001289150737100444,64,13,115,11,2,5,0.319,0.0
768,409,0.0,0.0,3,0,0.0005869515151911317,0.001041338366607545,0.02960383772257713,0.03217099504572067,0.00017728450752717943,0.0029059710811508324,0.00031267054507482536,0.0009870962568175959,7,17,7,54,0,0,0.236,0.0
968,68,0.0,0.0,-1,0,0.0002910907299856342,0.0012882901749931694,0.028234146526244043,0.034910438114356734,0.0,0.002363725706765429,5.946653920949202e-05,0.0025636038494156713,0,29,0,25,0,0,0.772,0.0
877,501,0.0,0.0,3,0,0.00025408595700070105,0.0005592573676273325,0.028375103681188722,0.02966617418239196,0.00029667099840892695,0.0,0.00025431803950335107,0.00034321331902289744,0,7,0,0,0,0,0.4,0.0
833,513,0.03225806451612903,0.5384065599032098,2,0,0.0003148955776172196,0.0013419166741417802,0.028761027266362305,0.03420360194673281,0.00036350386857858465,0.0014387385481255284,0.0003986452096520776,0.0018808888477247231,4,25,3,13,0,0,0.373,0.0
340,46,0.06315789473684211,3.3874625610923497,2,0,0.0024042271714566914,0.001995711428347405,0.04075974686002217,0.037957465351123765,0.0037077009591697154,0.002769555596405726,0.004152668398575622,0.0030711433497961375,46,39,44,35,9,4,0.306,0.0
169,336,0.11827956989247312,6.541841154089164,2,1,0.0024994084778697865,0.0011241676092772265,0.042263392541533516,0.0331157462247375,0.005887537518552376,0.0008597645570917289,0.004658643463432048,0.0014302318535260646,54,19,65,10,8,7,0.732,0.0
666,829,0.0,0.0,-1,0,0.0005650503734599078,0.00019951718342611836,0.030048540777257274,0.027889223556596947,0.0007798412634899446,0.00016404205657428943,0.0006390977778319405,0.0,7,0,10,2,0,0,0.214,0.0
164,190,0.0196078431372549,0.447828814096941,2,0,0.0012132539760982652,0.0008094492319988528,0.03288958260834479,0.03246336753212367,0.0015624629507938806,0.0012864512314433548,0.0009750817974648406,0.0017167641519983603,21,20,26,14,2,0,0.218,0.0
786,383,0.0,0.0,3,0,0.00036311049661399085,0.0019166823775825608,0.02871367942406913,0.028745969807217688,5.896617759319561e-05,3.0001363461852535e-06,0.0003015864184185872,0.00014101721376089227,3,2,3,0,0,0,0.168,0.0
339,365,0.0,0.0,2,0,0.0009411448469819143,0.018098765268953827,0.0323299700363031,0.04148205703688207,0.0015810896208880566,8.371501090170527e-05,0.0012014164635245849,0.00393490702591963,17,48,33,1,4,0,0.282,0.0
845,58,0.11578947368421053,6.745152777511358,2,1,0.000958988974104518,0.002736202625112368,0.03209120743434926,0.04270592070464976,0.0006142874247214284,0.005255514440633314,0.0011229004102132198,0.004397591185729412,17,54,15,61,6,8,0.682,0.0
820,128,0.2978723404255319,27.17226153555028,2,0,0.0025226167402446244,0.0036325375813412914,0.04233834624440886,0.04710323708942613,0.005162481429487061,0.005216177638833787,0.0046643926074044426,0.005823744243349593,45,72,71,57,17,20,0.722,0.0
543,401,0.07407407407407407,3.0836136536103704,2,1,0.0009078050000333643,0.0010748788592944967,0.03232505643329447,0.03298163348169934,0.0015597356526104295,0.0010912409450700758,0.0013690117548567867,0.0017060754157695581,15,16,19,25,4,3,0.607,0.0
129,464,0.08943089430894309,6.014769471213901,2,1,0.0037634147203152815,0.0013075388342198143,0.04664243689236298,0.03411525511877005,0.005906801966478701,0.0017047479595117486,0.005385070426598993,0.0018885738666028196,69,24,78,16,9,6,0.445,0.0
176,413,0.16216216216216217,4.067385154461112,2,1,0.0008312874628272606,0.0007412440836274745,0.031355711330591944,0.03072403268666228,0.0006953477986555463,0.0006807045461195288,0.0006428936291415304,0.0006184475659329178,15,9,20,15,3,4,0.694,0.0
65,64,0.08450704225352113,7.592642284266638,2,0,0.0012605831914966439,0.003949067861610721,0.03390335506946729,0.04675455362320942,0.00213514699345416,0.0042492477832210395,0.0013187691374524945,0.004399983634150021,19,77,41,67,3,6,0.324,0.0
195,194,0.35,9.119677006331983,2,1,0.0011863452188449583,0.0012417802806112654,0.03267187084835928,0.03393022380470341,0.0013324517382430471,0.0010468679587151645,0.0011966020548415672,0.0016284565800450549,16,21,15,19,6,4,0.834,0.0
396,858,0.0,0.0,-1,0,0.0006083637774251523,0.00019951718342611836,0.030285184092957124,0.027889223556596947,0.0,0.0,0.0003641731607748827,0.0,10,0,0,0,0,0,0.268,0.0
423,455,0.3090909090909091,11.737773557599077,2,0,0.0008976031178624458,0.0019206766495149911,0.03218253773347454,0.03549131673326779,0.001363302321612118,0.0017839930751468052,0.0011299036752992736,0.0015763696939575722,21,30,24,33,6,11,0.65,0.0
165,25,0.08433734939759036,4.690410342152058,2,0,0.0025934736615344676,0.0010553621991234341,0.040361432734043204,0.03207686654967494,0.004047615279945194,0.0006241055562820268,0.0037105467516727574,0.0010826233086600509,49,17,50,7,5,2,0.529,0.0
464,494,0.0851063829787234,4.4651708668323336,2,1,0.0013075388342198143,0.0024022028768852033,0.03411525511877005,0.03954892966140655,0.0017047479595117486,0.003951495462764869,0.0018885738666028196,0.0031644934021083076,24,41,16,45,4,2,0.415,0.0
537,987,0.0,0.0,2,0,0.0006276863205534701,0.0006008480980046594,0.030163972645664037,0.029898902187349446,0.0012299695038551876,0.0,0.00043501036265351193,0.0005148108822755431,9,9,25,0,1,0,0.308,0.0
562,427,0.016666666666666666,0.5646999260388118,3,0,0.0008102613930989057,0.0014896335559492924,0.031189968413391243,0.035503073019949004,0.0007965728187286037,0.0029356253378689094,0.0007868732857502828,0.0027451987853175973,12,31,16,24,0,0,0.303,0.0
162,600,0.0,0.0,3,0,0.0014195795176444308,0.0005419760431929953,0.03487122311306139,0.029156943541405224,0.0013970882332092838,6.500878298559808e-05,0.0020908078647882754,0.00028683263204370486,26,6,22,3,1,0,0.31,0.0
401,44,0.053763440860215055,2.579961980219487,2,0,0.0010748788592944967,0.0026686529002257616,0.03298163348169934,0.040022041692580695,0.0010912409450700758,0.0033914879967606158,0.0017060754157695581,0.003405918971063337,16,47,25,48,2,3,0.311,0.0
652,926,0.0,0.0,3,0,0.0002886373977192784,0.0005938027404401467,0.028454099188370944,0.029553988943953852,0.00042149737295568154,0.0003073150669749741,0.0001735910388853271,0.0002625501433850191,0,6,7,7,0,0,0.427,0.0
301,853,0.0,0.0,-1,0,0.0033292692715207735,0.00019951718342611836,0.04356548012110288,0.027889223556596947,0.0029048598029113447,0.0,0.00342376715457147,0.0,69,0,42,0,0,0,0.439,0.0
104,66,0.0,0.0,3,0,0.0009447512611173716,0.0007621856374525371,0.03171444061376175,0.03048094253633671,0.0003903460648021447,0.0006187992520633795,0.0006990536387869294,0.0005466577005360814,12,10,11,12,0,0,0.265,0.0
206,965,0.0,0.0,-1,0,0.0013408695898613086,0.00019951718342611836,0.03444051171964221,0.027889223556596947,0.0016260909981911276,0.0,0.0016262435688979193,0.0,30,0,35,0,0,0,0.591,0.0
3,684,0.0,0.0,-1,0,0.0018435214972174774,0.0013243996540065089,0.03758325265476844,0.028029370408640144,0.002159842816425084,-3.9746160035574586e-23,0.0028167360385319236,-1.868212674079967e-21,38,0,28,0,0,0,0.387,0.0
109,115,0.011111111111111112,0.4620318712484453,2,0,0.00034164018767404047,0.0026735395074508604,0.028641295080031798,0.04287119426545378,0.00020998396145134853,0.005750404613753581,0.00020559081681092238,0.0048133491056124335,3,58,3,59,2,1,0.289,0.0
839,874,0.0,0.0,-1,0,0.00019951718342611836,0.0002697706752262647,0.027889223556596947,0.02837691870317324,0.0,0.0,0.0,6.915041322384235e-05,0,2,0,0,0,0,0.5,0.0
420,230,0.0392156862745098,2.030094772937165,2,1,0.0031387540669578777,0.0006141188363050936,0.044292425819921995,0.030768209464707496,0.005057093502041954,0.0014553792936843472,0.004446982274453873,0.0013801576592305182,67,7,60,10,2,1,0.377,0.0
483,161,0.0,0.0,2,0,0.0012076900311624886,0.001126204956048413,0.03294590140241179,0.03340509683586044,0.0010828527092974017,0.0008364570975081036,0.0010198729174504793,0.0017001981922491912,22,20,22,14,0,0,0.277,0.0
115,55,0.0660377358490566,3.6776325241426044,2,0,0.0026735395074508604,0.0011126178602639822,0.04287119426545378,0.03358299984111118,0.005750404613753581,0.001440911296437795,0.0048133491056124335,0.0014507768155239055,58,21,59,17,4,2,0.391,0.0
89,900,0.05454545454545454,1.6476041018637217,2,0,0.0019641839858508493,0.00085446799938246,0.03700820076768299,0.031028204161424894,0.0023968288599762544,0.0007364255047753605,0.002510217646163444,0.0008074875609967056,35,9,30,10,3,1,0.398,0.0
726,316,0.0625,1.0808269045579084,2,0,0.00035724965876657777,0.0010388858011859314,0.029283117231621098,0.03303515483773422,0.0007822835107189346,0.0009699046371109637,0.0006819646114430572,0.0012303050089598857,5,21,6,17,0,0,0.556,0.0
509,107,0.07567567567567568,8.371624601521702,2,1,0.0017639833949702516,0.004556546122261678,0.03504455936980128,0.05196499887445274,0.0015660400635692567,0.009442718483634375,0.0020480282666153343,0.006749368787028366,28,94,24,107,8,8,0.446,0.0
92,373,0.0,0.0,2,1,0.0013203910409363964,0.000675436131688665,0.03280047970798796,0.03099011265324035,0.0011618201817800375,0.00149779827185075,0.0011002383330787414,0.0010972971069657703,15,12,21,22,0,0,0.208,0.0
438,900,0.0945945945945946,4.855107533660045,2,1,0.0024080437013849,0.00085446799938246,0.03868286539267791,0.031028204161424894,0.0031319207531161587,0.0007364255047753605,0.0026690305626759776,0.0008074875609967056,41,9,46,10,2,1,0.582,0.0
592,121,0.010050251256281407,1.2787479417072598,2,0,0.0011993251530226297,0.004515963967586142,0.03137652114001397,0.050575094943784246,0.000547898070801504,0.009537415576757288,0.00028844501022461523,0.006294502271064711,17,79,19,123,2,0,0.276,0.0
145,46,0.04938271604938271,2.01444277134302,2,0,0.0012930166553289182,0.001995711428347405,0.036079695313104905,0.037957465351123765,0.003019010653829554,0.002769555596405726,0.0032580621565507675,0.0030711433497961375,28,39,29,35,4,2,0.354,0.0
730,30,0.037037037037037035,0.9558342305190689,2,0,0.00037108918765678194,0.0017502856948043576,0.02948097390231805,0.03652721617799857,0.0009003656786917344,0.0024655856945571776,0.0008066902230656801,0.002753251662280588,5,33,10,25,1,1,0.435,0.0
21,188,0.125,8.117612049934717,2,0,0.003683950389027368,0.000736111107696475,0.04425903935993945,0.03202076797421656,0.006226214545024929,0.0014257827676416748,0.004788099953926771,0.0016635195262175713,61,17,75,18,3,8,0.469,0.0
628,381,0.0,0.0,-1,0,0.002423668766828409,0.0006827513717487343,0.028871336043308517,0.030851517483555056,2.0515453969386198e-06,0.0005681039328702061,9.643002263817909e-05,0.0005566051098871773,4,14,1,16,0,0,0.519,0.0
283,434,0.1977401129943503,19.725009622011264,2,1,0.003452995834541536,0.004286632298780522,0.046873540014553586,0.05167502468252404,0.005542816499472915,0.007309562616831676,0.005763433808319628,0.0067263975851707845,84,86,55,86,27,15,0.433,0.0
756,83,0.027777777777777776,1.7464570371621484,2,0,0.0007423282666376153,0.002182749879688524,0.030861875554119532,0.03975821289065672,0.0007680859991276383,0.005682253983733983,0.0007761486087974426,0.003831028783053395,11,49,11,69,2,1,0.375,0.0
811,201,0.0,0.0,3,0,0.0003472046512114003,0.0011050659156804895,0.02886033345690636,0.03378361894704216,0.00015980491511636413,0.002187123815320076,0.0003319363623684959,0.0019492151774681008,5,14,0,29,1,0,0.373,0.0
765,343,0.0,0.0,3,0,0.0008525209756686502,0.0008050902731450504,0.030692998619519955,0.031358378330992455,0.0003150275997782889,0.0008389066105680751,0.0005306178999796656,0.0010930254110741698,11,13,4,6,0,0,0.155,0.0
475,944,0.0,0.0,-1,0,0.0002508934102142616,0.00019951718342611836,0.02823190520205074,0.027889223556596947,0.0,0.0,9.967856310076962e-05,0.0,2,0,0,0,0,0,0.817,0.0
340,340,1.0,42.090848642894635,0,0,0.0024042271714566914,0.0024042271714566914,0.04075974686002217,0.04075974686002217,0.0037077009591697154,0.0037077009591697154,0.004152668398575622,0.004152668398575622,46,46,44,44,46,44,1.0,0.0
71,876,0.0,0.0,-1,0,0.0007966842714406979,0.00019951718342611836,0.030151897531479864,0.027889223556596947,0.00040793502183666155,0.0,0.0005513770479665675,0.0,5,0,5,0,0,0,0.47,0.0
779,281,0.0,0.0,-1,0,0.00019951718342611836,0.0012406363848080882,0.027889223556596947,0.03537827914815041,0.0,0.0024411629601524087,0.0,0.0026459960786205917,0,21,0,27,0,0,0.237,0.0
13,19,0.02197802197802198,2.2799138195733466,2,0,0.0018280925626300785,0.0022548767708995224,0.036714212826409263,0.03733965952247534,0.005369656072828753,0.0017575473350280528,0.0023942243307703216,0.00231173134938257,37,40,104,30,1,1,0.264,0.0
782,174,0.0,0.0,-1,0,0.00025180782618283075,0.001814151693612639,0.028258827162998153,0.038200514033104295,0.0,0.0026827268745369275,8.118352257508653e-05,0.0031278878365180924,2,38,0,33,1,0,0.362,0.0
153,49,0.09523809523809523,2.6187550447385424,2,0,0.0006073664372433651,0.000984912208281084,0.03152604460554077,0.02956519537161265,0.003265371209836407,0.00033907321880395923,0.0017793909979834425,0.00023792774376200096,16,7,28,7,1,4,0.587,0.0
864,351,0.0,0.0,-1,0,0.0010214504596527114,0.0015055127938750714,0.03168687221694042,0.03511975812943319,0.0,0.0022035609782239955,0.0,0.0018303091926578751,0,26,0,29,0,0,-1.0,0.0
590,599,0.0,0.0,3,0,0.001056730199999964,0.0003028793764640658,0.03195512719720843,0.02840156124445773,0.00039960859968417707,0.00033747778605674414,0.0009138151484471094,9.914950330370512e-05,13,3,5,3,0,0,0.248,0.0
484,86,0.029411764705882353,3.70929524902877,2,1,0.0006453596541678917,0.005141221463579038,0.030416823524769963,0.050603152470729405,0.0005764123377629574,0.0072418884151563764,0.0007988065107624976,0.005117031129015511,8,85,7,103,2,1,0.396,0.0
229,115,0.061224489795918366,3.32365691010621,2,0,0.0008073981352335361,0.0026735395074508604,0.03197854756733071,0.04287119426545378,0.000789364180400934,0.005750404613753581,0.0012946091938834756,0.0048133491056124335,14,58,14,59,6,3,0.435,0.0
373,282,0.0847457627118644,5.79783530138713,2,1,0.000675436131688665,0.0024435750148153216,0.03099011265324035,0.04127771360924548,0.00149779827185075,0.005943810519344177,0.0010972971069657703,0.004166848314187289,12,47,22,76,3,7,0.374,0.0
889,443,0.0,0.0,3,0,0.00029640328648146907,0.0015052595017028805,0.028584119495943364,0.03460797197538345,7.916110390337288e-05,0.0013430827938402336,0.00022373141445723965,0.0015797372337698512,3,25,0,24,0,0,0.268,0.0
993,457,0.0,0.0,-1,0,0.00019951718342611836,0.0007865361032380022,0.027889223556596947,0.03126658667571235,0.0,0.00048154407043994466,0.0,0.0007744918133630838,0,13,0,8,0,0,0.434,0.0
121,544,0.027472527472527472,2.4826287278630104,2,0,0.004515963967586142,0.0009441969688333646,0.050575094943784246,0.0323181921495084,0.009537415576757288,0.0009515102445502643,0.006294502271064711,0.0017098550297084067,79,12,123,6,2,1,0.26,0.0
220,431,0.0,0.0,2,0,0.0005696261625622381,0.0009892548349300294,0.029708201064587773,0.031735416499650206,0.0005663272604912623,0.0005947205889377313,0.0003971758701071785,0.0012982194647329606,9,14,6,7,0,0,0.228,0.0
843,962,0.0,0.0,-1,0,0.00019951718342611836,0.00034027637211687435,0.027889223556596947,0.028189648101182737,0.0,0.0,0.0,8.883176815468957e-06,0,0,0,0,0,0,0.282,0.0
198,755,0.0,0.0,-1,0,0.0006498119097930658,0.0010214504596527114,0.03090346894547471,0.03168687221694042,0.0012107244168425976,0.0,0.0008802483703527297,0.0,14,0,17,0,0,0,-1.0,0.0
820,581,0.07079646017699115,4.924469956710521,2,0,0.0025226167402446244,0.0009586037745596775,0.04233834624440886,0.03192386435496512,0.005162481429487061,0.0009175974969044429,0.0046643926074044426,0.0009461783160733895,45,18,71,19,5,4,0.348,0.0
10,11,0.0684931506849315,3.236848156782977,2,0,0.0012018469560631387,0.002007989691278301,0.03355666144302199,0.035847164443013044,0.0019153824295847983,0.0016389975165089154,0.0016301882596580237,0.0013817614294466339,22,31,22,36,4,3,0.339,0.0
165,974,0.012658227848101266,0.49785916284315224,2,0,0.0025934736615344676,0.00039810599801107466,0.040361432734043204,0.029027075771507118,0.004047615279945194,0.000287529757874782,0.0037105467516727574,0.0003195644926165369,49,5,50,5,0,1,0.278,0.0
355,128,0.09734513274336283,5.698040638964629,2,0,0.0010811984395924395,0.0036325375813412914,0.03480172365382891,0.04710323708942613,0.0032416494410554895,0.005216177638833787,0.003062800121175719,0.005823744243349593,24,72,24,57,9,3,0.442,0.0
927,164,0.0,0.0,3,0,0.0003505908104295194,0.0012132539760982652,0.028566233947220954,0.03288958260834479,0.00023134412126982526,0.0015624629507938806,0.00011875038440470178,0.0009750817974648406,3,21,6,26,0,0,0.361,0.0
280,1,0.0,0.0,2,0,0.0027140716264300374,0.009667576809124667,0.04328828442505206,0.03450432244545767,0.004212364297970283,3.058636703010735e-05,0.0049980802578249335,0.0014376694123045773,51,25,53,1,1,0,0.399,0.0
343,121,0.021739130434782608,2.2755631836429195,2,0,0.0008050902731450504,0.004515963967586142,0.031358378330992455,0.050575094943784246,0.0008389066105680751,0.009537415576757288,0.0010930254110741698,0.006294502271064711,13,79,6,123,1,1,0.269,0.0
44,729,0.0,0.0,2,0,0.0026686529002257616,0.00043674581601091714,0.040022041692580695,0.029045175439110203,0.0033914879967606158,0.0,0.003405918971063337,0.00019046891440721808,47,5,48,0,1,0,0.816,0.0
134,521,0.15789473684210525,3.3206983129036596,2,1,0.0009763845777925765,0.0005149397832319631,0.031102988993266474,0.0292079173762769,0.0005677088439510024,0.00024364836037845896,0.0007356927957443009,0.0003763876622924749,13,5,11,7,3,1,0.704,0.0
493,413,0.171875,6.833857078463141,2,1,0.0022114520429261974,0.0007412440836274745,0.03931049193857429,0.03072403268666228,0.003044538389158617,0.0006807045461195288,0.0037844189367685667,0.0006184475659329178,45,9,46,15,5,8,0.65,0.0
515,931,0.0,0.0,3,0,0.0011728034450286505,0.0004986235384526707,0.032984614384873115,0.02934045349289476,0.0009174372373606984,0.00021630269789936322,0.0010382259434356116,0.00031601668243291353,18,5,14,4,0,0,0.26,0.0
520,57,0.2835820895522388,11.722358172352864,2,1,0.0011658525350725544,0.0015468254455079313,0.03407438751277102,0.03560861627566491,0.0016209657632282346,0.0024532788953129706,0.0016632193508390803,0.0018736513667896263,24,31,21,37,12,9,0.761,0.0
781,659,0.0,0.0,-1,0,0.0002614486668551608,0.0013243996540065089,0.02819113805543948,0.028029370408640144,0.0,-5.850829894405107e-26,2.7989747363681374e-05,-2.7501007777431098e-24,0,1,0,1,0,0,0.579,0.0
370,116,0.1388888888888889,6.249871537879418,2,1,0.0007201632158344492,0.0020313869584101343,0.029882429451311344,0.037506764706585725,0.000978624884949268,0.002840060863932487,0.00027216190981041005,0.0026634796341046337,9,32,12,40,1,4,0.663,0.0
293,530,0.05555555555555555,0.8977117175026231,2,1,0.0007227338642731671,0.0003712601026198757,0.03015825524931233,0.028740263040007298,0.000333814090788263,0.00021333065425738402,0.0003802335018235489,0.0001406459439714326,8,5,10,5,0,0,0.719,0.0
525,547,0.0,0.0,3,0,0.0013287609054826281,0.0010256632990397663,0.03238711006846882,0.03210809805517931,0.00039436763163571797,0.0007564003510306083,0.0004561256189307919,0.000888241716509804,20,20,18,10,0,0,0.211,0.0
258,122,0.0,0.0,3,0,0.0009235302183005273,0.0008127639717807677,0.032463518614024994,0.03054052202279019,0.0024831573761862607,0.0004865566036402953,0.00156729398730372,0.0003381699398731154,19,11,36,12,0,0,0.083,0.0
182,907,0.0,0.0,3,0,0.000979919544089933,0.00048022203529895894,0.03155649424332139,0.029212117356399493,0.0008279601172684654,0.00022737728638836955,0.0004342111670246868,0.00017124228979643479,15,8,24,6,0,0,0.358,0.0
386,485,0.0,0.0,-1,0,0.0003712635045340049,0.0009078485501953065,0.02911256668474558,0.03155048550510115,0.0,0.0008850101074560416,0.00026668422642324533,0.0007322226060620674,4,14,0,14,0,0,0.382,0.0
105,5,0.13636363636363635,15.72211673656576,2,1,0.003085084646872417,0.0037312997805416465,0.04376479385329765,0.04570272138615287,0.0060840994508109415,0.005438972174942528,0.004686733931416298,0.004083741698982624,58,70,69,95,11,16,0.332,0.0
853,491,0.0,0.0,-1,0,0.00019951718342611836,0.0003493306688297338,0.027889223556596947,0.02878292890584381,0.0,0.0005216870110368149,0.0,0.00018818500145241694,0,3,0,10,0,0,0.574,0.0
312,831,0.0,0.0,-1,0,0.0006986206410077558,0.00019951718342611836,0.031222730158882977,0.027889223556596947,0.0008149827202902248,0.0,0.0009903776899130975,0.0,13,0,8,0,0,0,0.405,0.0
292,292,1.0,14.187134978603611,0,0,0.0010767494095522987,0.0010767494095522987,0.03297251822577255,0.03297251822577255,0.0009323344941616666,0.0009323344941616666,0.0013323691202351156,0.0013323691202351156,20,20,14,14,20,14,1.0,0.0
160,310,0.024734982332155476,4.286760643840283,2,1,0.006061516214414961,0.0008710055153240518,0.05790579408362676,0.031883762960979736,0.011219818790666735,0.001356808845514254,0.006913533088935997,0.0012125642448101376,106,16,181,13,3,2,0.286,0.0
644,644,1.0,6.090737876283666,0,0,0.0004148507892783778,0.0004148507892783778,0.02918090100072247,0.02918090100072247,0.0004638788286109123,0.0004638788286109123,0.00032752962691922954,0.00032752962691922954,5,5,6,6,5,6,1.0,0.0
62,158,0.07777777777777778,8.198627448285443,2,1,0.005318407408446788,0.001427096077172334,0.054379572748775036,0.03453804256944129,0.00873274315541304,0.001676223330901867,0.006858879920526504,0.0019813368752616793,105,25,111,25,7,8,0.413,0.0
41,41,1.0,38.46779129985478,0,0,0.0018242746426062868,0.0018242746426062868,0.03783043142275741,0.03783043142275741,0.003554129027855525,0.003554129027855525,0.003259567173838146,0.003259567173838146,39,39,42,42,39,42,1.0,0.0
706,787,0.0,0.0,-1,0,0.00043260739414922617,0.0010214504596527114,0.02910547448597398,0.03168687221694042,0.00011309491491929716,0.0,0.0002669657123653697,0.0,5,0,0,0,0,0,-1.0,0.0
544,434,0.038461538461538464,2.732495386578731,2,1,0.0009441969688333646,0.004286632298780522,0.0323181921495084,0.05167502468252404,0.0009515102445502643,0.007309562616831676,0.0017098550297084067,0.0067263975851707845,12,86,6,86,4,3,0.402,0.0
952,710,0.06666666666666667,1.2850972089384687,2,1,0.0004777702984271172,0.0007531002131370873,0.028964875673584432,0.030572769271276886,0.0003113194826076314,0.00027756945202717196,0.00023721282112648565,0.0004987496206249179,3,10,5,8,1,1,0.778,0.0
524,725,0.0,0.0,-1,0,0.00019951718342611836,0.00045799042412277805,0.027889223556596947,0.029368693658937184,0.0,0.00011791027141743047,0.0,0.00033896682014219174,0,6,0,3,0,0,0.369,0.0
610,701,0.0,0.0,-1,0,0.00041067145821135887,0.0010214504596527114,0.02940326251373826,0.03168687221694042,0.0007205109228748943,0.0,0.0004566496502283748,0.0,6,0,11,0,0,0,-1.0,0.0
490,167,0.07462686567164178,3.046460725385226,2,0,0.0009702288982853365,0.0012971715132207011,0.033131537961797033,0.03449717149082516,0.0012879058732257916,0.001961656200713852,0.0020169285695118178,0.0014609479781880065,22,24,12,35,3,1,0.336,0.0
157,278,0.14473684210526316,7.1596256171710415,2,1,0.0017692626271095517,0.0012250281814562244,0.03521980184620039,0.03419895223317728,0.0016959923136306023,0.0013957548313208836,0.0010903448390403793,0.0019845228101215986,30,25,37,22,3,6,0.574,0.0
698,738,0.5,9.413346267064236,2,1,0.0007335275217861868,0.0009595676082612629,0.03125592267197972,0.03268698906711976,0.0009033300540678569,0.0011531407334193023,0.0008071913160185099,0.0012644811656092468,16,16,13,15,9,4,0.815,0.0
303,285,0.2,13.063963423481749,2,1,0.0021773697356480075,0.0018170316517061474,0.04009176964498628,0.03848555599311452,0.004739374630876999,0.0031173271224835554,0.004147196988624357,0.0035173067695550143,47,41,51,40,15,9,0.482,0.0
901,990,0.0,0.0,-1,0,0.00019951718342611836,0.0007123694397090885,0.027889223556596947,0.030877689000079447,0.0,9.305884472249566e-05,0.0,0.0006645725011431026,0,11,0,2,0,0,0.525,0.0
249,434,0.3112244897959184,35.51311225077472,2,1,0.0029612874596107747,0.004286632298780522,0.04551759517668985,0.05167502468252404,0.00854119342761144,0.007309562616831676,0.005961227052850725,0.0067263975851707845,61,86,90,86,26,31,0.558,0.0
170,38,0.09473684210526316,5.640030226070424,2,1,0.0023996600515097766,0.0009752140459877583,0.04116932263013966,0.031905256265403775,0.003933080282716741,0.0012411745904804695,0.004152695340017919,0.0008383236572160083,46,14,47,24,4,4,0.552,0.0
